Category,Temperature_C,Is_Package_Open,Spoilage_Days
Fermented_Dairy,-1.9,0,13
Fruits,8.1,1,6
Fermented_Dairy,9.3,0,9
Liquid_Dairy,-10.0,1,42
Fermented_Dairy,19.0,0,3
Cooked_Meals,13.5,0,1
Fermented_Dairy,-8.6,1,11
Hard_Cheese,13.6,0,7
Hard_Cheese,22.6,1,3
Liquid_Dairy,16.0,0,1
Vegetables,24.0,1,3
Hard_Cheese,-4.6,0,28
Fermented_Dairy,-19.7,0,100
Hard_Cheese,22.1,1,3
Hard_Cheese,-22.0,0,78
Cooked_Meals,-7.6,0,4
Hard_Cheese,-14.8,0,96
Fermented_Dairy,-3.7,0,15
Cooked_Meals,18.2,1,1
Cooked_Meals,-20.3,1,50
Meat_Poultry,-1.9,0,7
Fermented_Dairy,23.2,0,3
Liquid_Dairy,6.1,0,8
Vegetables,14.8,1,2
Hard_Cheese,23.0,1,3
Liquid_Dairy,17.7,0,1
Fermented_Dairy,16.3,1,2
Fermented_Dairy,-18.3,0,92
Liquid_Dairy,-9.7,0,10
Cooked_Meals,-24.9,1,42
Vegetables,-8.8,0,14
Fermented_Dairy,-6.4,1,11
Fruits,-6.0,1,11
Fermented_Dairy,21.7,1,1
Liquid_Dairy,-6.3,1,3
Vegetables,-20.4,0,274
Vegetables,-11.7,1,112
Cooked_Meals,-1.3,1,2
Fermented_Dairy,-19.1,1,49
Vegetables,16.7,0,6
Liquid_Dairy,15.6,0,1
Cooked_Meals,-14.2,1,39
Fruits,-17.6,0,234
Hard_Cheese,4.9,0,30
Liquid_Dairy,3.8,0,10
Liquid_Dairy,-16.9,1,49
Fermented_Dairy,-11.2,0,94
Liquid_Dairy,11.8,0,4
Liquid_Dairy,21.1,1,1
Cooked_Meals,-7.5,1,2
Fermented_Dairy,-2.2,0,12
Cooked_Meals,13.1,0,1
Meat_Poultry,-21.3,0,176
Hard_Cheese,-21.2,1,46
Meat_Poultry,5.3,0,6
Liquid_Dairy,-8.6,1,3
Fermented_Dairy,-1.7,0,15
Fruits,-7.5,0,14
Fruits,-9.6,0,15
Fruits,7.6,1,7
Meat_Poultry,19.9,0,1
Fruits,6.6,0,10
Liquid_Dairy,-20.8,1,50
Meat_Poultry,-6.2,0,8
Vegetables,-18.5,0,240
Hard_Cheese,5.0,0,31
Hard_Cheese,-11.5,1,44
Hard_Cheese,0.3,1,30
Hard_Cheese,16.1,1,3
Liquid_Dairy,-6.8,1,3
Vegetables,4.5,1,10
Hard_Cheese,15.0,1,5
Fruits,-15.2,0,234
Fruits,15.1,0,5
Vegetables,-16.2,1,128
Liquid_Dairy,-11.3,0,81
Hard_Cheese,-9.2,1,26
Fermented_Dairy,8.9,1,5
Cooked_Meals,-11.7,0,80
Fermented_Dairy,8.5,0,8
Liquid_Dairy,16.2,0,1
Vegetables,24.3,1,3
Fruits,14.4,0,3
Cooked_Meals,23.4,1,1
Fermented_Dairy,-21.6,0,78
Fruits,-11.3,0,250
Vegetables,23.0,0,6
Meat_Poultry,0.1,0,8
Meat_Poultry,-8.4,1,3
Hard_Cheese,0.1,0,33
Meat_Poultry,8.3,1,2
Meat_Poultry,2.9,0,7
Fermented_Dairy,-12.0,0,93
Liquid_Dairy,14.5,0,2
Hard_Cheese,-3.7,0,27
Vegetables,7.7,1,7
Liquid_Dairy,0.9,1,3
Cooked_Meals,-22.1,0,86
Meat_Poultry,4.6,1,2
Cooked_Meals,16.3,0,1
Meat_Poultry,-3.9,0,6
Meat_Poultry,-19.1,0,198
Hard_Cheese,17.0,1,3
Hard_Cheese,11.8,0,12
Fruits,-5.1,0,16
Cooked_Meals,-20.5,1,40
Vegetables,24.3,0,6
Liquid_Dairy,7.6,0,7
Hard_Cheese,9.5,1,16
Hard_Cheese,11.8,1,11
Fruits,-12.7,1,125
Vegetables,9.7,1,5
Vegetables,-9.8,1,11
Vegetables,4.7,0,13
Vegetables,-22.0,1,119
Cooked_Meals,15.3,1,1
Cooked_Meals,-18.9,0,96
Liquid_Dairy,9.7,1,1
Hard_Cheese,18.2,1,3
Fermented_Dairy,-17.2,1,50
Cooked_Meals,-2.0,0,4
Hard_Cheese,-13.7,0,81
Liquid_Dairy,6.5,0,9
Fermented_Dairy,2.1,0,14
Fruits,-6.6,0,14
Fermented_Dairy,-12.9,0,83
Meat_Poultry,15.1,1,1
Liquid_Dairy,-18.5,0,81
Meat_Poultry,0.3,0,7
Meat_Poultry,14.8,1,1
Fruits,21.3,1,3
Hard_Cheese,-5.4,0,27
Fermented_Dairy,-16.2,1,45
Fermented_Dairy,14.6,1,2
Liquid_Dairy,13.3,1,1
Liquid_Dairy,9.8,0,6
Fermented_Dairy,-2.8,0,16
Liquid_Dairy,-0.6,0,10
Fruits,23.9,0,5
Liquid_Dairy,-12.8,1,40
Vegetables,-7.9,0,15
Vegetables,-2.0,0,14
Fermented_Dairy,4.1,1,10
Hard_Cheese,-16.8,0,101
Fermented_Dairy,-8.5,0,14
Cooked_Meals,-16.9,1,42
Vegetables,-20.1,1,126
Cooked_Meals,11.4,1,1
Fruits,-16.9,0,238
Fruits,-6.2,0,13
Vegetables,-17.3,1,110
Hard_Cheese,21.3,1,3
Fruits,3.5,0,15
Meat_Poultry,-2.2,0,7
Hard_Cheese,-10.5,1,48
Liquid_Dairy,1.9,1,3
Hard_Cheese,-18.5,0,101
Meat_Poultry,0.2,1,3
Fermented_Dairy,-24.4,1,49
Fermented_Dairy,-7.9,1,10
Hard_Cheese,15.1,1,3
Cooked_Meals,-5.2,0,4
Hard_Cheese,-3.1,1,28
Fermented_Dairy,-19.1,1,40
Hard_Cheese,-17.0,1,41
Fruits,6.6,1,8
Liquid_Dairy,19.1,0,1
Vegetables,9.2,0,8
Liquid_Dairy,-21.6,0,101
Vegetables,-11.7,1,118
Cooked_Meals,-18.5,0,79
Meat_Poultry,3.9,1,3
Fruits,12.9,0,4
Fruits,1.5,1,8
Fermented_Dairy,6.6,1,8
Fruits,20.6,0,5
Fruits,4.0,0,16
Cooked_Meals,-24.3,1,49
Fermented_Dairy,-7.3,1,10
Cooked_Meals,19.9,0,1
Fermented_Dairy,-7.3,0,13
Fermented_Dairy,21.6,1,2
Vegetables,-0.3,0,16
Hard_Cheese,-5.5,1,27
Liquid_Dairy,14.6,1,1
Vegetables,11.0,1,5
Liquid_Dairy,4.2,0,9
Fruits,-24.0,1,123
Cooked_Meals,-6.9,0,4
Fermented_Dairy,-11.4,1,39
Fermented_Dairy,-3.9,0,14
Fermented_Dairy,20.9,1,1
Cooked_Meals,-16.4,0,92
Hard_Cheese,1.4,1,27
Cooked_Meals,-2.4,0,4
Liquid_Dairy,24.3,1,1
Cooked_Meals,-7.1,0,4
Fruits,-23.8,0,245
Vegetables,8.8,1,5
Meat_Poultry,-0.7,1,3
Meat_Poultry,16.3,1,1
Hard_Cheese,3.9,0,26
Fermented_Dairy,-14.8,1,48
Fruits,18.5,0,6
Fruits,4.9,1,9
Hard_Cheese,-24.2,0,99
Hard_Cheese,-14.3,0,96
Meat_Poultry,0.8,1,3
Fruits,-0.2,0,14
Fermented_Dairy,-7.1,0,13
Hard_Cheese,-13.1,1,43
Meat_Poultry,-8.1,1,3
Meat_Poultry,-16.3,1,96
Meat_Poultry,23.5,1,1
Fruits,8.5,1,7
Fruits,7.5,1,8
Liquid_Dairy,-9.8,1,3
Vegetables,14.9,0,3
Hard_Cheese,16.8,1,3
Fermented_Dairy,-19.0,1,49
Liquid_Dairy,-12.7,0,93
Vegetables,-21.2,1,119
Fruits,13.7,1,2
Meat_Poultry,22.9,1,1
Fermented_Dairy,22.2,0,3
Meat_Poultry,-21.9,0,194
Vegetables,2.5,0,14
Fruits,-10.0,1,130
Meat_Poultry,23.1,1,1
Vegetables,16.3,0,6
Vegetables,-19.2,0,239
Cooked_Meals,-23.2,0,93
Fruits,-13.4,0,268
Cooked_Meals,-13.1,0,100
Fruits,-13.0,1,115
Fruits,9.9,0,8
Meat_Poultry,17.4,1,1
Meat_Poultry,16.1,0,1
Cooked_Meals,7.8,0,2
Fruits,-21.2,1,124
Cooked_Meals,-1.0,0,4
Fermented_Dairy,-15.7,0,103
Cooked_Meals,-13.0,0,84
Fruits,-16.6,1,134
Fruits,19.4,0,6
Vegetables,-1.0,0,14
Fruits,-24.6,1,115
Cooked_Meals,-13.6,1,44
Fermented_Dairy,-13.3,0,88
Fruits,-14.9,0,258
Vegetables,16.1,1,3
Vegetables,1.0,1,11
Cooked_Meals,8.0,0,3
Liquid_Dairy,-23.2,1,43
Cooked_Meals,3.5,1,2
Cooked_Meals,23.3,1,1
Liquid_Dairy,-21.4,1,42
Cooked_Meals,24.3,1,1
Meat_Poultry,1.6,0,6
Fermented_Dairy,15.9,1,2
Liquid_Dairy,-6.3,0,9
Fruits,18.2,1,3
Vegetables,-1.7,0,13
Liquid_Dairy,-13.1,1,42
Meat_Poultry,-7.4,1,3
Vegetables,-24.7,1,123
Meat_Poultry,13.5,1,1
Fruits,16.2,1,2
Liquid_Dairy,15.0,1,1
Fermented_Dairy,17.5,0,3
Vegetables,20.8,0,6
Hard_Cheese,-21.1,1,47
Cooked_Meals,17.9,1,1
Liquid_Dairy,15.0,0,2
Liquid_Dairy,2.3,1,3
Hard_Cheese,-2.3,0,34
Cooked_Meals,-1.6,1,2
Fruits,9.6,0,8
Hard_Cheese,-13.1,0,79
Meat_Poultry,-13.5,0,153
Cooked_Meals,3.5,1,2
Fruits,-7.1,0,15
Fermented_Dairy,16.6,0,3
Fruits,-4.3,0,13
Cooked_Meals,-11.1,0,95
Fermented_Dairy,6.5,1,8
Fruits,18.0,1,3
Fermented_Dairy,5.8,0,13
Fruits,-2.1,1,11
Cooked_Meals,16.0,0,1
Cooked_Meals,15.6,0,1
Fruits,-20.5,0,217
Meat_Poultry,18.5,1,1
Vegetables,-3.1,0,13
Liquid_Dairy,21.1,1,1
Hard_Cheese,22.3,0,7
Hard_Cheese,6.2,0,24
Fermented_Dairy,15.7,0,3
Cooked_Meals,8.5,1,1
Cooked_Meals,11.1,1,1
Fruits,12.2,0,5
Fruits,21.9,1,3
Fruits,4.0,1,11
Liquid_Dairy,24.1,1,1
Liquid_Dairy,-24.3,1,41
Liquid_Dairy,18.0,0,1
Vegetables,15.8,0,5
Cooked_Meals,8.5,0,3
Meat_Poultry,-9.6,1,3
Liquid_Dairy,-5.2,0,9
Hard_Cheese,-6.9,0,32
Cooked_Meals,-13.8,1,43
Hard_Cheese,6.6,0,23
Fermented_Dairy,-9.5,0,15
Vegetables,-21.5,1,123
Cooked_Meals,-7.2,0,3
Fruits,7.1,0,10
Meat_Poultry,24.4,1,1
Vegetables,21.9,0,6
Fruits,21.0,0,6
Cooked_Meals,-13.5,1,51
Cooked_Meals,14.5,1,1
Cooked_Meals,18.4,1,1
Vegetables,20.1,1,3
Hard_Cheese,24.6,1,3
Fermented_Dairy,15.2,1,1
Meat_Poultry,19.1,1,1
Fermented_Dairy,-1.4,1,9
Meat_Poultry,-14.0,1,98
Fermented_Dairy,18.1,1,1
Cooked_Meals,-21.9,1,51
Vegetables,11.9,1,4
Meat_Poultry,7.5,0,4
Fermented_Dairy,-23.8,1,43
Fermented_Dairy,-1.1,1,10
Vegetables,13.4,0,3
Vegetables,-17.5,0,251
Meat_Poultry,-12.8,1,96
Meat_Poultry,-15.7,1,96
Vegetables,-25.0,0,219
Vegetables,2.1,1,9
Fruits,-11.8,0,227
Meat_Poultry,-0.6,0,8
Liquid_Dairy,20.5,1,1
Vegetables,12.3,0,4
Cooked_Meals,-14.0,0,90
Vegetables,6.5,1,9
Meat_Poultry,-11.5,0,168
Cooked_Meals,6.3,0,3
Fermented_Dairy,-11.0,1,44
Vegetables,-18.4,0,267
Liquid_Dairy,23.3,0,1
Hard_Cheese,-16.0,1,51
Cooked_Meals,-10.6,0,98
Fruits,-7.5,0,14
Meat_Poultry,-4.9,1,3
Cooked_Meals,-21.0,1,44
Fruits,-19.9,0,226
Fermented_Dairy,-18.3,0,99
Fruits,4.4,0,12
Hard_Cheese,8.9,1,16
Cooked_Meals,12.4,1,1
Fermented_Dairy,16.1,1,1
Vegetables,-11.9,1,109
Fermented_Dairy,-6.7,1,10
Hard_Cheese,2.3,1,25
Fermented_Dairy,-13.0,1,42
Vegetables,-21.0,0,222
Vegetables,4.8,1,9
Fermented_Dairy,-16.4,1,42
Vegetables,-8.5,0,13
Liquid_Dairy,-23.9,1,43
Cooked_Meals,1.4,0,4
Liquid_Dairy,-19.2,1,42
Fermented_Dairy,19.1,0,3
Cooked_Meals,-2.5,0,4
Fruits,-20.8,1,127
Vegetables,-8.9,0,13
Cooked_Meals,24.2,1,1
Vegetables,-15.3,1,134
Liquid_Dairy,-1.3,1,3
Vegetables,-18.2,0,240
Meat_Poultry,24.8,1,1
Hard_Cheese,5.2,0,25
Fruits,20.9,1,3
Liquid_Dairy,23.4,1,1
Fermented_Dairy,-2.6,0,15
Cooked_Meals,22.3,0,1
Meat_Poultry,10.1,0,4
Meat_Poultry,-23.0,0,158
Hard_Cheese,-18.7,0,78
Meat_Poultry,-4.8,0,8
Cooked_Meals,0.4,0,5
Liquid_Dairy,8.9,0,6
Cooked_Meals,10.2,0,2
Fermented_Dairy,7.1,1,6
Meat_Poultry,20.8,1,1
Hard_Cheese,-7.1,1,25
Fruits,21.1,1,3
Meat_Poultry,-12.1,0,157
Cooked_Meals,6.0,1,1
Fruits,-19.1,1,125
Meat_Poultry,1.3,1,2
Hard_Cheese,23.0,1,3
Meat_Poultry,7.5,1,2
Liquid_Dairy,16.3,0,1
Cooked_Meals,18.1,1,1
Cooked_Meals,22.4,1,1
Cooked_Meals,-24.7,0,92
Cooked_Meals,-15.2,0,79
Fermented_Dairy,-5.0,0,16
Vegetables,20.7,1,3
Cooked_Meals,-14.1,1,43
Fermented_Dairy,-12.8,0,89
Fruits,14.1,0,3
Liquid_Dairy,19.8,1,1
Hard_Cheese,10.6,1,13
Meat_Poultry,-3.3,0,8
Vegetables,-8.7,1,9
Cooked_Meals,-8.3,0,4
Liquid_Dairy,-13.5,0,97
Fermented_Dairy,21.1,1,2
Hard_Cheese,20.2,0,6
Hard_Cheese,21.5,1,3
Cooked_Meals,12.9,1,1
Fruits,-21.5,1,119
Fruits,-18.1,1,132
Liquid_Dairy,11.8,1,1
Fermented_Dairy,-15.9,0,99
Liquid_Dairy,-9.5,0,10
Fruits,6.5,1,8
Meat_Poultry,-12.5,1,102
Cooked_Meals,23.7,0,1
Fermented_Dairy,-9.4,1,9
Fruits,-12.0,1,137
Fermented_Dairy,-8.0,0,16
Liquid_Dairy,-17.0,0,97
Hard_Cheese,18.8,1,3
Liquid_Dairy,9.6,0,6
Meat_Poultry,19.6,1,1
Vegetables,-18.3,0,231
Liquid_Dairy,4.7,1,3
Liquid_Dairy,13.2,1,1
Fermented_Dairy,12.7,0,4
Fruits,-23.6,0,251
Liquid_Dairy,15.0,0,2
Cooked_Meals,22.3,1,1
Cooked_Meals,-6.6,1,2
Liquid_Dairy,-1.8,0,9
Vegetables,-7.8,1,11
Hard_Cheese,5.2,1,23
Meat_Poultry,-14.1,1,97
Meat_Poultry,5.4,0,7
Hard_Cheese,1.9,1,25
Meat_Poultry,-21.0,1,77
Fruits,7.9,0,11
Liquid_Dairy,-14.8,1,48
Vegetables,-2.8,1,11
Liquid_Dairy,2.5,0,9
Vegetables,6.2,1,7
Cooked_Meals,2.3,0,3
Vegetables,5.2,0,14
Cooked_Meals,14.3,1,1
Fermented_Dairy,11.4,1,4
Meat_Poultry,-16.5,0,189
Vegetables,24.3,1,2
Cooked_Meals,11.9,0,1
Meat_Poultry,-13.4,1,93
Hard_Cheese,12.8,1,8
Meat_Poultry,-6.6,0,8
Hard_Cheese,23.9,0,6
Liquid_Dairy,22.6,1,1
Hard_Cheese,-15.8,0,96
Hard_Cheese,6.5,0,26
Fermented_Dairy,24.5,1,1
Liquid_Dairy,2.3,1,3
Liquid_Dairy,17.4,0,1
Fruits,-13.8,1,108
Vegetables,8.8,1,5
Hard_Cheese,-12.0,1,43
Fruits,-22.0,1,130
Cooked_Meals,-5.5,0,4
Cooked_Meals,-23.1,0,81
Liquid_Dairy,-16.5,1,49
Liquid_Dairy,23.9,1,1
Fruits,22.1,1,3
Hard_Cheese,-5.8,0,28
Liquid_Dairy,-1.3,1,3
Liquid_Dairy,12.5,0,3
Cooked_Meals,4.9,0,3
Cooked_Meals,-7.2,1,2
Hard_Cheese,21.9,0,5
Cooked_Meals,-14.3,0,95
Vegetables,19.3,0,6
Fruits,-3.2,0,13
Hard_Cheese,-22.8,1,39
Cooked_Meals,-23.4,0,85
Fruits,-22.3,1,132
Meat_Poultry,6.7,1,2
Vegetables,-19.4,1,129
Vegetables,-21.9,1,109
Liquid_Dairy,-3.2,1,3
Liquid_Dairy,21.0,1,1
Liquid_Dairy,-19.6,0,85
Vegetables,1.2,0,14
Liquid_Dairy,18.6,1,1
Meat_Poultry,-15.0,0,169
Hard_Cheese,-8.9,0,32
Fermented_Dairy,7.5,0,10
Vegetables,14.6,0,3
Fruits,-11.8,1,109
Meat_Poultry,-4.1,1,3
Liquid_Dairy,-21.6,0,88
Cooked_Meals,-20.0,0,81
Meat_Poultry,-3.0,0,7
Cooked_Meals,5.2,0,4
Liquid_Dairy,-18.5,1,50
Meat_Poultry,-19.1,1,81
Meat_Poultry,-4.0,0,7
Cooked_Meals,4.7,0,4
Fermented_Dairy,18.4,1,1
Hard_Cheese,0.5,1,25
Fermented_Dairy,-9.2,1,10
Meat_Poultry,7.1,1,2
Liquid_Dairy,2.3,0,10
Vegetables,5.8,1,8
Meat_Poultry,15.1,0,1
Cooked_Meals,-0.5,1,2
Hard_Cheese,-13.2,0,103
Meat_Poultry,-9.4,0,6
Meat_Poultry,4.3,1,3
Liquid_Dairy,-16.7,0,93
Vegetables,19.9,0,6
Liquid_Dairy,-18.3,1,44
Fruits,-1.1,0,15
Vegetables,-12.9,1,122
Meat_Poultry,7.4,0,5
Cooked_Meals,16.4,0,1
Meat_Poultry,15.1,0,1
Vegetables,12.4,1,3
Cooked_Meals,12.7,0,1
Meat_Poultry,-5.9,1,3
Fermented_Dairy,-24.8,0,96
Hard_Cheese,5.9,0,22
Liquid_Dairy,-23.0,0,95
Fruits,-3.2,1,9
Liquid_Dairy,-3.1,1,3
Meat_Poultry,2.1,1,3
Cooked_Meals,0.9,1,2
Fruits,6.3,0,12
Vegetables,24.3,1,3
Meat_Poultry,-11.8,0,159
Fermented_Dairy,9.3,1,5
Cooked_Meals,17.8,0,1
Fermented_Dairy,-15.3,0,86
Fermented_Dairy,15.5,1,1
Liquid_Dairy,-15.3,0,80
Vegetables,1.1,1,9
Hard_Cheese,18.1,1,3
Vegetables,23.7,0,6
Vegetables,-22.4,0,243
Fruits,-5.9,1,10
Fruits,4.4,0,13
Hard_Cheese,-17.0,1,42
Cooked_Meals,11.1,0,2
Vegetables,-2.6,1,10
Liquid_Dairy,-22.0,1,39
Vegetables,-8.2,0,12
Liquid_Dairy,7.5,1,2
Fruits,16.3,0,5
Fruits,-16.3,1,109
Fermented_Dairy,24.5,0,3
Liquid_Dairy,-0.8,0,10
Meat_Poultry,-9.6,1,3
Cooked_Meals,2.6,0,4
Meat_Poultry,-0.2,0,6
Liquid_Dairy,24.8,0,1
Fruits,17.0,0,6
Meat_Poultry,-1.2,1,3
Meat_Poultry,-8.7,0,7
Cooked_Meals,12.8,0,1
Cooked_Meals,-23.8,0,101
Meat_Poultry,24.3,0,1
Vegetables,-20.1,1,108
Hard_Cheese,13.9,0,6
Vegetables,-7.8,1,9
Fruits,22.9,1,3
Fruits,9.6,1,5
Vegetables,-24.7,0,251
Cooked_Meals,-9.7,0,4
Vegetables,-0.9,0,15
Vegetables,-21.1,0,249
Fermented_Dairy,23.4,0,3
Fermented_Dairy,2.2,1,9
Liquid_Dairy,-20.2,1,52
Cooked_Meals,20.9,0,1
Vegetables,24.2,0,5
Vegetables,23.6,0,6
Hard_Cheese,-9.4,1,25
Fermented_Dairy,4.4,0,12
Vegetables,-24.3,1,128
Fruits,14.3,0,3
Meat_Poultry,-10.9,0,203
Liquid_Dairy,-4.9,1,3
Cooked_Meals,3.0,0,4
Hard_Cheese,-11.1,1,47
Fruits,14.9,1,2
Cooked_Meals,-24.2,0,78
Vegetables,-7.5,1,9
Meat_Poultry,9.3,1,1
Hard_Cheese,16.2,1,3
Vegetables,16.5,1,3
Liquid_Dairy,-10.3,0,93
Liquid_Dairy,5.9,1,3
Fruits,19.0,1,3
Meat_Poultry,-20.0,0,182
Vegetables,-24.4,1,117
Vegetables,2.8,0,15
Fermented_Dairy,-16.0,0,80
Hard_Cheese,-20.3,0,77
Fermented_Dairy,-17.6,1,48
Meat_Poultry,-5.0,1,3
Meat_Poultry,-5.7,1,2
Liquid_Dairy,2.9,1,3
Liquid_Dairy,3.7,1,3
Hard_Cheese,-19.0,0,102
Meat_Poultry,5.9,1,2
Fermented_Dairy,4.3,1,10
Hard_Cheese,-23.1,1,48
Fermented_Dairy,-24.3,0,99
Vegetables,-18.9,0,230
Cooked_Meals,-18.7,1,49
Fermented_Dairy,20.3,0,3
Cooked_Meals,14.0,1,1
Fermented_Dairy,-7.8,0,15
Fruits,-2.1,1,9
Meat_Poultry,-20.5,0,180
Meat_Poultry,22.5,0,1
Fermented_Dairy,12.3,0,5
Hard_Cheese,-23.1,1,51
Vegetables,7.5,0,9
Fruits,14.3,1,2
Meat_Poultry,-6.4,1,3
Liquid_Dairy,-0.7,1,3
Cooked_Meals,-5.2,0,3
Vegetables,-2.8,0,15
Liquid_Dairy,21.7,0,1
Fermented_Dairy,7.8,1,7
Liquid_Dairy,9.8,0,5
Fruits,8.8,0,8
Hard_Cheese,6.7,1,24
Fruits,16.6,1,3
Hard_Cheese,-19.7,1,48
Fermented_Dairy,2.8,0,14
Fruits,-13.7,0,251
Hard_Cheese,-16.9,1,47
Liquid_Dairy,11.6,1,1
Fermented_Dairy,8.8,0,10
Vegetables,-9.3,1,9
Vegetables,20.0,1,3
Fermented_Dairy,8.3,0,9
Meat_Poultry,17.9,1,1
Fruits,5.1,0,14
Vegetables,17.9,1,2
Cooked_Meals,-24.9,1,40
Liquid_Dairy,2.9,1,3
Cooked_Meals,2.5,0,4
Meat_Poultry,10.0,1,2
Hard_Cheese,-14.3,1,41
Liquid_Dairy,22.5,0,1
Fruits,5.8,1,8
Fermented_Dairy,19.7,0,3
Hard_Cheese,17.4,1,3
Vegetables,-5.1,0,14
Fermented_Dairy,6.4,0,13
Fruits,-18.1,0,206
Fruits,-21.4,1,131
Fruits,2.2,1,11
Vegetables,-19.3,0,248
Liquid_Dairy,6.6,1,3
Vegetables,6.3,1,9
Hard_Cheese,22.9,0,6
Fruits,-4.6,0,14
Fruits,-23.2,0,222
Hard_Cheese,-16.0,0,100
Liquid_Dairy,5.2,1,3
Hard_Cheese,-24.5,0,80
Hard_Cheese,0.5,0,34
Fruits,20.2,1,3
Fruits,-13.0,1,112
Cooked_Meals,8.8,1,1
Cooked_Meals,3.8,1,2
Hard_Cheese,-20.0,0,78
Fruits,-4.6,1,11
Cooked_Meals,9.0,0,2
Cooked_Meals,19.0,0,1
Meat_Poultry,-2.8,1,2
Liquid_Dairy,1.3,1,3
Hard_Cheese,19.8,0,7
Hard_Cheese,-0.9,1,25
Cooked_Meals,-22.0,1,40
Cooked_Meals,-16.3,0,89
Vegetables,7.5,1,7
Fruits,-22.4,0,262
Cooked_Meals,-10.6,0,77
Cooked_Meals,17.2,0,1
Vegetables,17.3,1,3
Fruits,1.7,1,10
Cooked_Meals,7.5,1,1
Meat_Poultry,10.0,0,4
Fruits,-23.3,1,128
Vegetables,-16.4,0,250
Meat_Poultry,3.1,1,3
Fermented_Dairy,-22.3,0,98
Meat_Poultry,17.2,1,1
Cooked_Meals,13.5,0,1
Meat_Poultry,24.0,1,1
Liquid_Dairy,15.6,0,1
Fermented_Dairy,-15.6,0,80
Meat_Poultry,8.2,1,2
Liquid_Dairy,16.2,1,1
Cooked_Meals,13.1,0,1
Fruits,-15.0,1,134
Vegetables,18.8,0,6
Vegetables,-24.2,1,104
Hard_Cheese,-23.6,0,103
Fermented_Dairy,13.0,1,2
Meat_Poultry,16.5,0,1
Fruits,11.5,1,4
Liquid_Dairy,0.0,1,3
Vegetables,18.2,0,6
Cooked_Meals,23.5,1,1
Meat_Poultry,6.1,0,5
Fruits,-21.1,0,205
Cooked_Meals,-0.2,0,4
Liquid_Dairy,3.9,1,3
Vegetables,19.4,1,3
Cooked_Meals,17.7,0,1
Fruits,-1.9,1,9
Cooked_Meals,-7.1,1,2
Fruits,-6.6,0,13
Vegetables,21.6,0,6
Hard_Cheese,-4.4,1,31
Vegetables,-11.1,0,251
Meat_Poultry,-21.1,0,205
Fruits,1.8,1,10
Cooked_Meals,13.1,0,1
Meat_Poultry,-15.8,0,190
Fruits,-0.7,1,10
Fermented_Dairy,3.4,0,14
Liquid_Dairy,-4.7,1,3
Fermented_Dairy,11.2,0,6
Vegetables,-9.6,0,12
Fermented_Dairy,-23.7,0,90
Fruits,14.4,0,3
Liquid_Dairy,-7.2,1,3
Fruits,-16.5,1,106
Fermented_Dairy,-23.9,0,89
Vegetables,8.4,1,6
Vegetables,8.5,0,10
Fruits,19.6,1,2
Fruits,-1.7,0,15
Hard_Cheese,19.1,1,3
Fruits,0.9,0,13
Fermented_Dairy,-14.9,0,103
Fermented_Dairy,-22.7,0,86
Fruits,13.3,0,4
Liquid_Dairy,-6.5,1,3
Liquid_Dairy,-7.4,0,10
Meat_Poultry,17.1,0,1
Liquid_Dairy,2.7,0,10
Fermented_Dairy,19.6,0,3
Fruits,19.0,0,6
Vegetables,-11.1,1,115
Liquid_Dairy,-11.7,1,46
Cooked_Meals,-1.0,1,2
Meat_Poultry,1.9,1,3
Cooked_Meals,-11.6,1,43
Cooked_Meals,8.2,0,3
Fruits,1.7,0,14
Fruits,21.8,1,3
Cooked_Meals,-5.6,0,4
Hard_Cheese,-24.5,0,77
Vegetables,-13.7,1,123
Hard_Cheese,-3.9,1,26
Fruits,-4.8,1,11
Liquid_Dairy,4.4,1,3
Meat_Poultry,21.2,0,1
Hard_Cheese,-5.8,1,24
Meat_Poultry,22.0,1,1
Fermented_Dairy,5.0,1,8
Fermented_Dairy,-9.4,0,13
Fermented_Dairy,-19.8,0,94
Liquid_Dairy,-10.7,0,89
Cooked_Meals,-23.7,1,43
Vegetables,2.4,1,9
Liquid_Dairy,-22.8,1,49
Fermented_Dairy,-13.3,0,95
Fermented_Dairy,-19.9,0,87
Fruits,10.0,0,8
Hard_Cheese,10.2,0,13
Liquid_Dairy,-22.0,1,41
Liquid_Dairy,-11.3,0,98
Vegetables,-23.7,0,273
Fruits,-19.4,1,111
Cooked_Meals,2.6,0,4
Fruits,7.8,0,9
Meat_Poultry,7.3,0,5
Hard_Cheese,23.2,0,7
Vegetables,0.8,0,14
Liquid_Dairy,18.6,1,1
Fermented_Dairy,-18.5,0,86
Hard_Cheese,9.2,0,19
Meat_Poultry,-1.7,1,3
Meat_Poultry,14.4,1,1
Meat_Poultry,6.1,1,2
Vegetables,-23.1,1,104
Fermented_Dairy,8.9,0,8
Vegetables,-13.9,1,120
Meat_Poultry,-0.5,1,3
Fermented_Dairy,14.7,1,2
Vegetables,-3.3,0,13
Cooked_Meals,2.4,1,1
Fermented_Dairy,5.6,0,13
Meat_Poultry,-22.0,1,92
Fermented_Dairy,9.1,1,7
Hard_Cheese,16.5,1,3
Vegetables,-11.4,1,105
Liquid_Dairy,18.9,0,1
Fruits,19.7,0,5
Cooked_Meals,-8.3,0,4
Fruits,11.6,1,3
Fruits,-6.3,1,9
Liquid_Dairy,7.8,0,8
Fruits,-9.4,0,13
Vegetables,8.5,0,9
